user_id,test_group,converted,total_ads,most_ads_day,most_ads_hour,revenue,cost_per_impression,total_cost,profit,roi
1243363,ad,FALSE,12,Saturday,9,0.00,0.0500,0.60,-0.60,-1.0000
914210,psa,FALSE,8,Saturday,12,0.00,0.0200,0.16,-0.16,-1.0000
1473633,ad,FALSE,21,Saturday,20,0.00,0.0500,1.05,-1.05,-1.0000
1116670,ad,FALSE,26,Monday,17,0.00,0.0500,1.30,-1.30,-1.0000
1155895,ad,FALSE,3,Tuesday,22,0.00,0.0500,0.15,-0.15,-1.0000
1120673,ad,FALSE,7,Sunday,15,0.00,0.0500,0.35,-0.35,-1.0000
1617234,ad,FALSE,1,Thursday,13,0.00,0.0500,0.05,-0.05,-1.0000
1201899,ad,FALSE,70,Wednesday,16,0.00,0.0500,3.50,-3.50,-1.0000
917710,psa,FALSE,4,Saturday,15,0.00,0.0200,0.08,-0.08,-1.0000
914056,psa,FALSE,2,Monday,19,0.00,0.0200,0.04,-0.04,-1.0000
1027781,ad,FALSE,95,Sunday,12,0.00,0.0500,4.75,-4.75,-1.0000
1454971,ad,FALSE,57,Wednesday,10,0.00,0.0500,2.85,-2.85,-1.0000
1362313,ad,FALSE,2,Monday,12,0.00,0.0500,0.10,-0.10,-1.0000
1222358,ad,FALSE,19,Tuesday,17,0.00,0.0500,0.95,-0.95,-1.0000
1507414,ad,FALSE,70,Tuesday,10,0.00,0.0500,3.50,-3.50,-1.0000
1490479,ad,FALSE,5,Wednesday,22,0.00,0.0500,0.25,-0.25,-1.0000
1560838,ad,FALSE,3,Wednesday,15,0.00,0.0500,0.15,-0.15,-1.0000
1124759,ad,FALSE,17,Friday,18,0.00,0.0500,0.85,-0.85,-1.0000
1379651,ad,FALSE,15,Saturday,15,0.00,0.0500,0.75,-0.75,-1.0000
1567898,ad,FALSE,5,Wednesday,10,0.00,0.0500,0.25,-0.25,-1.0000
1332145,ad,FALSE,7,Tuesday,16,0.00,0.0500,0.35,-0.35,-1.0000
1131273,ad,FALSE,33,Thursday,22,0.00,0.0500,1.65,-1.65,-1.0000
916583,psa,FALSE,20,Sunday,15,0.00,0.0200,0.40,-0.40,-1.0000
1372202,ad,FALSE,1,Monday,19,0.00,0.0500,0.05,-0.05,-1.0000
1263365,ad,FALSE,9,Sunday,14,0.00,0.0500,0.45,-0.45,-1.0000
1350046,ad,FALSE,10,Friday,15,0.00,0.0500,0.50,-0.50,-1.0000
921144,psa,FALSE,190,Friday,13,0.00,0.0200,3.80,-3.80,-1.0000
1446708,ad,FALSE,3,Thursday,13,0.00,0.0500,0.15,-0.15,-1.0000
1325023,ad,FALSE,13,Saturday,13,0.00,0.0500,0.65,-0.65,-1.0000
1129917,ad,TRUE,26,Monday,13,120.00,0.0500,1.30,118.70,91.3077
1644121,ad,FALSE,5,Monday,9,0.00,0.0500,0.25,-0.25,-1.0000
1263931,ad,FALSE,12,Wednesday,9,0.00,0.0500,0.60,-0.60,-1.0000
1636180,ad,FALSE,3,Thursday,16,0.00,0.0500,0.15,-0.15,-1.0000
1201565,ad,FALSE,1,Monday,16,0.00,0.0500,0.05,-0.05,-1.0000
1057592,ad,FALSE,1,Monday,22,0.00,0.0500,0.05,-0.05,-1.0000
1241970,ad,FALSE,2,Thursday,17,0.00,0.0500,0.10,-0.10,-1.0000
1512681,ad,FALSE,31,Thursday,12,0.00,0.0500,1.55,-1.55,-1.0000
1422967,ad,FALSE,40,Sunday,15,0.00,0.0500,2.00,-2.00,-1.0000
1064122,ad,FALSE,2,Monday,20,0.00,0.0500,0.10,-0.10,-1.0000
1154543,ad,FALSE,30,Thursday,19,0.00,0.0500,1.50,-1.50,-1.0000
1466045,ad,FALSE,1,Sunday,16,0.00,0.0500,0.05,-0.05,-1.0000
914096,psa,FALSE,36,Friday,13,0.00,0.0200,0.72,-0.72,-1.0000
1539900,ad,FALSE,164,Friday,10,0.00,0.0500,8.20,-8.20,-1.0000
1277069,ad,FALSE,31,Thursday,12,0.00,0.0500,1.55,-1.55,-1.0000
1057316,ad,FALSE,11,Friday,22,0.00,0.0500,0.55,-0.55,-1.0000
1550587,ad,FALSE,1,Friday,15,0.00,0.0500,0.05,-0.05,-1.0000
918411,psa,FALSE,26,Saturday,16,0.00,0.0200,0.52,-0.52,-1.0000
1352102,ad,FALSE,8,Tuesday,13,0.00,0.0500,0.40,-0.40,-1.0000
1264205,ad,FALSE,15,Sunday,16,0.00,0.0500,0.75,-0.75,-1.0000
1040417,ad,FALSE,90,Sunday,9,0.00,0.0500,4.50,-4.50,-1.0000
1418145,ad,FALSE,33,Monday,14,0.00,0.0500,1.65,-1.65,-1.0000
1157836,ad,FALSE,42,Friday,12,0.00,0.0500,2.10,-2.10,-1.0000
1424832,ad,FALSE,3,Saturday,17,0.00,0.0500,0.15,-0.15,-1.0000
1263460,ad,FALSE,25,Thursday,19,0.00,0.0500,1.25,-1.25,-1.0000
1275347,ad,FALSE,29,Monday,20,0.00,0.0500,1.45,-1.45,-1.0000
1587145,ad,FALSE,7,Monday,20,0.00,0.0500,0.35,-0.35,-1.0000
1287325,ad,FALSE,23,Sunday,22,0.00,0.0500,1.15,-1.15,-1.0000
1221899,ad,FALSE,25,Saturday,15,0.00,0.0500,1.25,-1.25,-1.0000
1191387,ad,TRUE,148,Tuesday,8,120.00,0.0500,7.40,112.60,15.2162
1496119,ad,FALSE,1,Monday,10,0.00,0.0500,0.05,-0.05,-1.0000
1611826,ad,FALSE,10,Monday,14,0.00,0.0500,0.50,-0.50,-1.0000
1105890,ad,FALSE,2,Tuesday,13,0.00,0.0500,0.10,-0.10,-1.0000
1226077,ad,FALSE,6,Thursday,14,0.00,0.0500,0.30,-0.30,-1.0000
1254301,ad,FALSE,27,Tuesday,15,0.00,0.0500,1.35,-1.35,-1.0000
1386543,ad,FALSE,7,Thursday,18,0.00,0.0500,0.35,-0.35,-1.0000
1120723,ad,FALSE,42,Saturday,14,0.00,0.0500,2.10,-2.10,-1.0000
1471843,ad,FALSE,18,Friday,13,0.00,0.0500,0.90,-0.90,-1.0000
1390158,ad,FALSE,8,Friday,15,0.00,0.0500,0.40,-0.40,-1.0000
1475112,ad,FALSE,48,Friday,15,0.00,0.0500,2.40,-2.40,-1.0000
1494176,ad,FALSE,16,Thursday,21,0.00,0.0500,0.80,-0.80,-1.0000
1541311,ad,FALSE,40,Wednesday,7,0.00,0.0500,2.00,-2.00,-1.0000
1120894,ad,FALSE,29,Saturday,19,0.00,0.0500,1.45,-1.45,-1.0000
1180090,ad,FALSE,3,Tuesday,19,0.00,0.0500,0.15,-0.15,-1.0000
1393863,ad,FALSE,14,Friday,9,0.00,0.0500,0.70,-0.70,-1.0000
1054546,ad,FALSE,43,Thursday,21,0.00,0.0500,2.15,-2.15,-1.0000
1047464,ad,FALSE,16,Thursday,15,0.00,0.0500,0.80,-0.80,-1.0000
1604164,ad,FALSE,8,Friday,17,0.00,0.0500,0.40,-0.40,-1.0000
1114844,ad,FALSE,7,Saturday,21,0.00,0.0500,0.35,-0.35,-1.0000
1017099,ad,FALSE,1,Friday,10,0.00,0.0500,0.05,-0.05,-1.0000
1101017,ad,FALSE,8,Saturday,11,0.00,0.0500,0.40,-0.40,-1.0000
1138269,ad,FALSE,1,Friday,23,0.00,0.0500,0.05,-0.05,-1.0000
1615748,ad,FALSE,11,Wednesday,17,0.00,0.0500,0.55,-0.55,-1.0000
1606523,ad,FALSE,105,Saturday,17,0.00,0.0500,5.25,-5.25,-1.0000
1612752,ad,FALSE,14,Tuesday,12,0.00,0.0500,0.70,-0.70,-1.0000
1051075,ad,FALSE,1,Monday,12,0.00,0.0500,0.05,-0.05,-1.0000
1159072,ad,FALSE,44,Friday,17,0.00,0.0500,2.20,-2.20,-1.0000
1405518,ad,FALSE,41,Monday,11,0.00,0.0500,2.05,-2.05,-1.0000
1597148,ad,FALSE,76,Sunday,20,0.00,0.0500,3.80,-3.80,-1.0000
1140961,ad,FALSE,48,Saturday,1,0.00,0.0500,2.40,-2.40,-1.0000
1387522,ad,FALSE,5,Monday,8,0.00,0.0500,0.25,-0.25,-1.0000
1037266,ad,FALSE,7,Tuesday,13,0.00,0.0500,0.35,-0.35,-1.0000
1237278,ad,FALSE,12,Tuesday,0,0.00,0.0500,0.60,-0.60,-1.0000
1595346,ad,FALSE,23,Friday,12,0.00,0.0500,1.15,-1.15,-1.0000
1045838,ad,TRUE,53,Wednesday,21,120.00,0.0500,2.65,117.35,44.2830
1349567,ad,FALSE,2,Thursday,21,0.00,0.0500,0.10,-0.10,-1.0000
1271222,ad,FALSE,15,Wednesday,18,0.00,0.0500,0.75,-0.75,-1.0000
1356464,ad,FALSE,23,Thursday,13,0.00,0.0500,1.15,-1.15,-1.0000
1617689,ad,FALSE,69,Friday,11,0.00,0.0500,3.45,-3.45,-1.0000
1220005,ad,FALSE,28,Sunday,21,0.00,0.0500,1.40,-1.40,-1.0000
1369948,ad,FALSE,4,Friday,16,0.00,0.0500,0.20,-0.20,-1.0000
1534904,ad,FALSE,17,Monday,15,0.00,0.0500,0.85,-0.85,-1.0000
1102232,ad,FALSE,13,Saturday,7,0.00,0.0500,0.65,-0.65,-1.0000
1352869,ad,FALSE,1,Friday,18,0.00,0.0500,0.05,-0.05,-1.0000
1347928,ad,FALSE,24,Monday,11,0.00,0.0500,1.20,-1.20,-1.0000
1003334,ad,FALSE,2,Monday,10,0.00,0.0500,0.10,-0.10,-1.0000
1513297,ad,FALSE,2,Wednesday,10,0.00,0.0500,0.10,-0.10,-1.0000
1099897,ad,FALSE,14,Saturday,20,0.00,0.0500,0.70,-0.70,-1.0000
1461059,ad,FALSE,17,Sunday,10,0.00,0.0500,0.85,-0.85,-1.0000
1397667,ad,FALSE,5,Sunday,21,0.00,0.0500,0.25,-0.25,-1.0000
1542783,ad,FALSE,18,Sunday,13,0.00,0.0500,0.90,-0.90,-1.0000
1060069,ad,FALSE,3,Friday,9,0.00,0.0500,0.15,-0.15,-1.0000
1268265,ad,FALSE,2,Sunday,16,0.00,0.0500,0.10,-0.10,-1.0000
1164401,ad,TRUE,16,Monday,23,120.00,0.0500,0.80,119.20,149.0000
1116295,ad,FALSE,22,Wednesday,11,0.00,0.0500,1.10,-1.10,-1.0000
1499891,ad,FALSE,16,Thursday,8,0.00,0.0500,0.80,-0.80,-1.0000
1277330,ad,FALSE,10,Saturday,16,0.00,0.0500,0.50,-0.50,-1.0000
1584078,ad,FALSE,12,Wednesday,12,0.00,0.0500,0.60,-0.60,-1.0000
1158572,ad,FALSE,2,Wednesday,20,0.00,0.0500,0.10,-0.10,-1.0000
1569542,ad,FALSE,16,Thursday,10,0.00,0.0500,0.80,-0.80,-1.0000
1110064,ad,FALSE,1,Friday,20,0.00,0.0500,0.05,-0.05,-1.0000
1162810,ad,FALSE,17,Thursday,9,0.00,0.0500,0.85,-0.85,-1.0000
1633052,ad,FALSE,74,Monday,19,0.00,0.0500,3.70,-3.70,-1.0000
1096190,ad,FALSE,2,Monday,12,0.00,0.0500,0.10,-0.10,-1.0000
1540765,ad,FALSE,34,Wednesday,16,0.00,0.0500,1.70,-1.70,-1.0000
1481449,ad,FALSE,4,Saturday,23,0.00,0.0500,0.20,-0.20,-1.0000
1382462,ad,FALSE,63,Thursday,13,0.00,0.0500,3.15,-3.15,-1.0000
1284738,ad,FALSE,11,Monday,12,0.00,0.0500,0.55,-0.55,-1.0000
1647744,ad,FALSE,5,Wednesday,22,0.00,0.0500,0.25,-0.25,-1.0000
1513708,ad,FALSE,5,Friday,15,0.00,0.0500,0.25,-0.25,-1.0000
1026979,ad,FALSE,44,Sunday,11,0.00,0.0500,2.20,-2.20,-1.0000
1326380,ad,FALSE,8,Thursday,14,0.00,0.0500,0.40,-0.40,-1.0000
1250268,ad,FALSE,10,Saturday,22,0.00,0.0500,0.50,-0.50,-1.0000
1519877,ad,FALSE,16,Monday,22,0.00,0.0500,0.80,-0.80,-1.0000
1161248,ad,FALSE,5,Wednesday,23,0.00,0.0500,0.25,-0.25,-1.0000
1002869,ad,FALSE,12,Saturday,21,0.00,0.0500,0.60,-0.60,-1.0000
1332937,ad,FALSE,16,Wednesday,11,0.00,0.0500,0.80,-0.80,-1.0000
1578235,ad,FALSE,12,Thursday,13,0.00,0.0500,0.60,-0.60,-1.0000
1507323,ad,FALSE,127,Saturday,15,0.00,0.0500,6.35,-6.35,-1.0000
1068757,ad,FALSE,18,Sunday,9,0.00,0.0500,0.90,-0.90,-1.0000
1305301,ad,FALSE,9,Sunday,14,0.00,0.0500,0.45,-0.45,-1.0000
1514182,ad,FALSE,4,Monday,11,0.00,0.0500,0.20,-0.20,-1.0000
1297973,ad,FALSE,19,Saturday,23,0.00,0.0500,0.95,-0.95,-1.0000
1499594,ad,FALSE,2,Thursday,13,0.00,0.0500,0.10,-0.10,-1.0000
1519288,ad,FALSE,30,Tuesday,7,0.00,0.0500,1.50,-1.50,-1.0000
1395329,ad,TRUE,59,Wednesday,20,120.00,0.0500,2.95,117.05,39.6780
1179968,ad,FALSE,3,Monday,10,0.00,0.0500,0.15,-0.15,-1.0000
1093232,ad,FALSE,8,Wednesday,13,0.00,0.0500,0.40,-0.40,-1.0000
1125709,ad,FALSE,26,Saturday,13,0.00,0.0500,1.30,-1.30,-1.0000
908856,psa,FALSE,1,Wednesday,17,0.00,0.0200,0.02,-0.02,-1.0000
1112375,ad,FALSE,6,Sunday,14,0.00,0.0500,0.30,-0.30,-1.0000
1444046,ad,FALSE,24,Thursday,19,0.00,0.0500,1.20,-1.20,-1.0000
1101337,ad,FALSE,15,Monday,15,0.00,0.0500,0.75,-0.75,-1.0000
1038432,ad,FALSE,7,Thursday,22,0.00,0.0500,0.35,-0.35,-1.0000
1053146,ad,FALSE,53,Wednesday,22,0.00,0.0500,2.65,-2.65,-1.0000
1578422,ad,FALSE,44,Friday,10,0.00,0.0500,2.20,-2.20,-1.0000
1257120,ad,FALSE,32,Saturday,8,0.00,0.0500,1.60,-1.60,-1.0000
1631445,ad,FALSE,16,Wednesday,14,0.00,0.0500,0.80,-0.80,-1.0000
1188325,ad,FALSE,30,Friday,8,0.00,0.0500,1.50,-1.50,-1.0000
1145137,ad,FALSE,16,Thursday,18,0.00,0.0500,0.80,-0.80,-1.0000
1047813,ad,FALSE,26,Monday,21,0.00,0.0500,1.30,-1.30,-1.0000
1401372,ad,FALSE,79,Tuesday,10,0.00,0.0500,3.95,-3.95,-1.0000
1012239,ad,FALSE,5,Tuesday,17,0.00,0.0500,0.25,-0.25,-1.0000
1138875,ad,FALSE,1,Sunday,16,0.00,0.0500,0.05,-0.05,-1.0000
1534397,ad,FALSE,4,Monday,12,0.00,0.0500,0.20,-0.20,-1.0000
1502139,ad,FALSE,1,Thursday,23,0.00,0.0500,0.05,-0.05,-1.0000
1223696,ad,FALSE,5,Saturday,1,0.00,0.0500,0.25,-0.25,-1.0000
1162351,ad,FALSE,28,Monday,21,0.00,0.0500,1.40,-1.40,-1.0000
1427630,ad,FALSE,20,Wednesday,15,0.00,0.0500,1.00,-1.00,-1.0000
1126189,ad,FALSE,30,Friday,22,0.00,0.0500,1.50,-1.50,-1.0000
1512343,ad,FALSE,146,Monday,21,0.00,0.0500,7.30,-7.30,-1.0000
1068499,ad,FALSE,26,Tuesday,14,0.00,0.0500,1.30,-1.30,-1.0000
1542975,ad,FALSE,32,Friday,13,0.00,0.0500,1.60,-1.60,-1.0000
1138421,ad,FALSE,16,Tuesday,10,0.00,0.0500,0.80,-0.80,-1.0000
1627008,ad,FALSE,28,Friday,17,0.00,0.0500,1.40,-1.40,-1.0000
1546176,ad,FALSE,2,Thursday,18,0.00,0.0500,0.10,-0.10,-1.0000
1087322,ad,FALSE,9,Friday,11,0.00,0.0500,0.45,-0.45,-1.0000
1199952,ad,FALSE,118,Monday,13,0.00,0.0500,5.90,-5.90,-1.0000
922246,psa,FALSE,24,Monday,8,0.00,0.0200,0.48,-0.48,-1.0000
1511857,ad,FALSE,59,Saturday,18,0.00,0.0500,2.95,-2.95,-1.0000
1453686,ad,FALSE,1,Sunday,21,0.00,0.0500,0.05,-0.05,-1.0000
1475657,ad,FALSE,7,Tuesday,13,0.00,0.0500,0.35,-0.35,-1.0000
1280897,ad,FALSE,45,Monday,11,0.00,0.0500,2.25,-2.25,-1.0000
1107399,ad,FALSE,9,Friday,15,0.00,0.0500,0.45,-0.45,-1.0000
1354340,ad,FALSE,6,Friday,13,0.00,0.0500,0.30,-0.30,-1.0000
1562212,ad,FALSE,111,Monday,14,0.00,0.0500,5.55,-5.55,-1.0000
1080157,ad,FALSE,41,Thursday,17,0.00,0.0500,2.05,-2.05,-1.0000
1386281,ad,FALSE,24,Sunday,9,0.00,0.0500,1.20,-1.20,-1.0000
1400048,ad,FALSE,15,Friday,13,0.00,0.0500,0.75,-0.75,-1.0000
1574155,ad,FALSE,65,Monday,15,0.00,0.0500,3.25,-3.25,-1.0000
1062357,ad,FALSE,15,Friday,12,0.00,0.0500,0.75,-0.75,-1.0000
1509740,ad,FALSE,3,Monday,20,0.00,0.0500,0.15,-0.15,-1.0000
1358761,ad,FALSE,11,Friday,21,0.00,0.0500,0.55,-0.55,-1.0000
1377682,ad,FALSE,1,Monday,10,0.00,0.0500,0.05,-0.05,-1.0000
1599437,ad,FALSE,9,Sunday,21,0.00,0.0500,0.45,-0.45,-1.0000
1115580,ad,FALSE,24,Thursday,20,0.00,0.0500,1.20,-1.20,-1.0000
1162982,ad,FALSE,35,Monday,6,0.00,0.0500,1.75,-1.75,-1.0000
1043371,ad,FALSE,24,Sunday,19,0.00,0.0500,1.20,-1.20,-1.0000
1248244,ad,FALSE,22,Saturday,15,0.00,0.0500,1.10,-1.10,-1.0000
1083203,ad,FALSE,9,Wednesday,15,0.00,0.0500,0.45,-0.45,-1.0000
1226631,ad,FALSE,43,Saturday,13,0.00,0.0500,2.15,-2.15,-1.0000
1371856,ad,FALSE,3,Sunday,23,0.00,0.0500,0.15,-0.15,-1.0000
1414229,ad,FALSE,94,Friday,18,0.00,0.0500,4.70,-4.70,-1.0000
1283621,ad,FALSE,23,Saturday,10,0.00,0.0500,1.15,-1.15,-1.0000
1108755,ad,FALSE,2,Friday,22,0.00,0.0500,0.10,-0.10,-1.0000
1521720,ad,FALSE,215,Tuesday,22,0.00,0.0500,10.75,-10.75,-1.0000
1422960,ad,FALSE,4,Wednesday,16,0.00,0.0500,0.20,-0.20,-1.0000
1559798,ad,FALSE,17,Sunday,9,0.00,0.0500,0.85,-0.85,-1.0000
1148754,ad,FALSE,22,Monday,15,0.00,0.0500,1.10,-1.10,-1.0000
1270386,ad,TRUE,59,Monday,15,120.00,0.0500,2.95,117.05,39.6780
1548166,ad,FALSE,43,Friday,20,0.00,0.0500,2.15,-2.15,-1.0000
1430967,ad,FALSE,33,Monday,10,0.00,0.0500,1.65,-1.65,-1.0000
912941,psa,TRUE,114,Monday,12,120.00,0.0200,2.28,117.72,51.6316
1230399,ad,FALSE,12,Sunday,23,0.00,0.0500,0.60,-0.60,-1.0000
1267972,ad,FALSE,18,Monday,9,0.00,0.0500,0.90,-0.90,-1.0000
1438931,ad,FALSE,59,Sunday,19,0.00,0.0500,2.95,-2.95,-1.0000
1172227,ad,FALSE,122,Tuesday,22,0.00,0.0500,6.10,-6.10,-1.0000
1379941,ad,FALSE,44,Tuesday,17,0.00,0.0500,2.20,-2.20,-1.0000
1610319,ad,FALSE,16,Tuesday,7,0.00,0.0500,0.80,-0.80,-1.0000
1545352,ad,FALSE,6,Thursday,23,0.00,0.0500,0.30,-0.30,-1.0000
1047355,ad,FALSE,11,Wednesday,17,0.00,0.0500,0.55,-0.55,-1.0000
1211344,ad,FALSE,7,Sunday,11,0.00,0.0500,0.35,-0.35,-1.0000
1516744,ad,FALSE,1,Thursday,8,0.00,0.0500,0.05,-0.05,-1.0000
1055324,ad,FALSE,2,Thursday,21,0.00,0.0500,0.10,-0.10,-1.0000
1346386,ad,FALSE,3,Friday,9,0.00,0.0500,0.15,-0.15,-1.0000
1259854,ad,FALSE,2,Thursday,12,0.00,0.0500,0.10,-0.10,-1.0000
1421679,ad,FALSE,1,Sunday,8,0.00,0.0500,0.05,-0.05,-1.0000
1121587,ad,FALSE,10,Sunday,10,0.00,0.0500,0.50,-0.50,-1.0000
1167942,ad,FALSE,2,Monday,8,0.00,0.0500,0.10,-0.10,-1.0000
1514668,ad,FALSE,17,Tuesday,12,0.00,0.0500,0.85,-0.85,-1.0000
1025595,ad,FALSE,10,Friday,13,0.00,0.0500,0.50,-0.50,-1.0000
1450940,ad,FALSE,122,Wednesday,13,0.00,0.0500,6.10,-6.10,-1.0000
1353555,ad,FALSE,97,Tuesday,23,0.00,0.0500,4.85,-4.85,-1.0000
1179953,ad,FALSE,3,Monday,8,0.00,0.0500,0.15,-0.15,-1.0000
1062921,ad,FALSE,1,Saturday,12,0.00,0.0500,0.05,-0.05,-1.0000
1425046,ad,FALSE,7,Friday,2,0.00,0.0500,0.35,-0.35,-1.0000
1240172,ad,FALSE,19,Wednesday,18,0.00,0.0500,0.95,-0.95,-1.0000
1027363,ad,FALSE,11,Saturday,17,0.00,0.0500,0.55,-0.55,-1.0000
1269697,ad,FALSE,5,Tuesday,11,0.00,0.0500,0.25,-0.25,-1.0000
914490,psa,FALSE,6,Monday,9,0.00,0.0200,0.12,-0.12,-1.0000
1100879,ad,FALSE,24,Thursday,18,0.00,0.0500,1.20,-1.20,-1.0000
1108899,ad,FALSE,6,Friday,15,0.00,0.0500,0.30,-0.30,-1.0000
1478061,ad,FALSE,10,Monday,14,0.00,0.0500,0.50,-0.50,-1.0000
1074567,ad,FALSE,7,Thursday,14,0.00,0.0500,0.35,-0.35,-1.0000
1245296,ad,FALSE,1,Friday,16,0.00,0.0500,0.05,-0.05,-1.0000
1461895,ad,FALSE,18,Monday,9,0.00,0.0500,0.90,-0.90,-1.0000
1354193,ad,FALSE,77,Tuesday,13,0.00,0.0500,3.85,-3.85,-1.0000
1277226,ad,FALSE,4,Friday,19,0.00,0.0500,0.20,-0.20,-1.0000
1079791,ad,FALSE,8,Saturday,9,0.00,0.0500,0.40,-0.40,-1.0000
1040225,ad,FALSE,2,Tuesday,20,0.00,0.0500,0.10,-0.10,-1.0000
1140360,ad,FALSE,31,Wednesday,9,0.00,0.0500,1.55,-1.55,-1.0000
911479,psa,FALSE,11,Saturday,11,0.00,0.0200,0.22,-0.22,-1.0000
1305823,ad,FALSE,25,Sunday,12,0.00,0.0500,1.25,-1.25,-1.0000
1435190,ad,FALSE,1,Sunday,15,0.00,0.0500,0.05,-0.05,-1.0000
1571170,ad,FALSE,18,Wednesday,12,0.00,0.0500,0.90,-0.90,-1.0000
1646904,ad,FALSE,26,Tuesday,13,0.00,0.0500,1.30,-1.30,-1.0000
1553054,ad,FALSE,4,Wednesday,18,0.00,0.0500,0.20,-0.20,-1.0000
1420803,ad,FALSE,24,Saturday,16,0.00,0.0500,1.20,-1.20,-1.0000
1015012,ad,FALSE,1,Sunday,18,0.00,0.0500,0.05,-0.05,-1.0000
1550740,ad,FALSE,37,Saturday,18,0.00,0.0500,1.85,-1.85,-1.0000
1456820,ad,FALSE,7,Saturday,11,0.00,0.0500,0.35,-0.35,-1.0000
1064885,ad,FALSE,1,Thursday,21,0.00,0.0500,0.05,-0.05,-1.0000
1606613,ad,FALSE,14,Thursday,10,0.00,0.0500,0.70,-0.70,-1.0000
1126770,ad,FALSE,3,Monday,17,0.00,0.0500,0.15,-0.15,-1.0000
1291012,ad,FALSE,19,Sunday,14,0.00,0.0500,0.95,-0.95,-1.0000
1099348,ad,FALSE,6,Tuesday,21,0.00,0.0500,0.30,-0.30,-1.0000
1565656,ad,FALSE,6,Monday,12,0.00,0.0500,0.30,-0.30,-1.0000
1108183,ad,FALSE,14,Monday,11,0.00,0.0500,0.70,-0.70,-1.0000
1402328,ad,FALSE,4,Wednesday,12,0.00,0.0500,0.20,-0.20,-1.0000
1058038,ad,FALSE,14,Saturday,20,0.00,0.0500,0.70,-0.70,-1.0000
1118834,ad,FALSE,88,Tuesday,11,0.00,0.0500,4.40,-4.40,-1.0000
1364625,ad,FALSE,36,Tuesday,15,0.00,0.0500,1.80,-1.80,-1.0000
1358808,ad,FALSE,10,Thursday,9,0.00,0.0500,0.50,-0.50,-1.0000
1577965,ad,FALSE,2,Monday,21,0.00,0.0500,0.10,-0.10,-1.0000
1186438,ad,FALSE,3,Thursday,21,0.00,0.0500,0.15,-0.15,-1.0000
1225965,ad,FALSE,2,Friday,17,0.00,0.0500,0.10,-0.10,-1.0000
1072420,ad,TRUE,87,Saturday,14,120.00,0.0500,4.35,115.65,26.5862
1510862,ad,FALSE,1,Friday,17,0.00,0.0500,0.05,-0.05,-1.0000
1360689,ad,FALSE,17,Saturday,16,0.00,0.0500,0.85,-0.85,-1.0000
1241873,ad,FALSE,19,Tuesday,12,0.00,0.0500,0.95,-0.95,-1.0000
912066,psa,FALSE,24,Tuesday,10,0.00,0.0200,0.48,-0.48,-1.0000
1393211,ad,FALSE,33,Saturday,14,0.00,0.0500,1.65,-1.65,-1.0000
1397437,ad,FALSE,65,Saturday,10,0.00,0.0500,3.25,-3.25,-1.0000
1592163,ad,FALSE,5,Monday,18,0.00,0.0500,0.25,-0.25,-1.0000
1211252,ad,FALSE,3,Thursday,16,0.00,0.0500,0.15,-0.15,-1.0000
1208169,ad,FALSE,6,Saturday,17,0.00,0.0500,0.30,-0.30,-1.0000
1479960,ad,FALSE,2,Sunday,19,0.00,0.0500,0.10,-0.10,-1.0000
1423462,ad,FALSE,24,Wednesday,16,0.00,0.0500,1.20,-1.20,-1.0000
1402117,ad,FALSE,35,Friday,11,0.00,0.0500,1.75,-1.75,-1.0000
1623435,ad,FALSE,38,Friday,13,0.00,0.0500,1.90,-1.90,-1.0000
1022432,ad,FALSE,15,Monday,19,0.00,0.0500,0.75,-0.75,-1.0000
1325492,ad,FALSE,13,Saturday,15,0.00,0.0500,0.65,-0.65,-1.0000
1303651,ad,FALSE,36,Thursday,15,0.00,0.0500,1.80,-1.80,-1.0000
1580615,ad,FALSE,5,Monday,16,0.00,0.0500,0.25,-0.25,-1.0000
1267790,ad,FALSE,14,Sunday,14,0.00,0.0500,0.70,-0.70,-1.0000
1040427,ad,FALSE,210,Monday,11,0.00,0.0500,10.50,-10.50,-1.0000
1523290,ad,FALSE,3,Thursday,7,0.00,0.0500,0.15,-0.15,-1.0000
1464638,ad,FALSE,5,Friday,13,0.00,0.0500,0.25,-0.25,-1.0000
1049869,ad,FALSE,16,Sunday,10,0.00,0.0500,0.80,-0.80,-1.0000
1638156,ad,FALSE,19,Thursday,17,0.00,0.0500,0.95,-0.95,-1.0000
1054120,ad,FALSE,22,Friday,19,0.00,0.0500,1.10,-1.10,-1.0000
1492901,ad,FALSE,2,Sunday,18,0.00,0.0500,0.10,-0.10,-1.0000
1399298,ad,FALSE,14,Wednesday,18,0.00,0.0500,0.70,-0.70,-1.0000
1123029,ad,FALSE,102,Sunday,9,0.00,0.0500,5.10,-5.10,-1.0000
1426201,ad,FALSE,7,Sunday,15,0.00,0.0500,0.35,-0.35,-1.0000
1211819,ad,FALSE,64,Wednesday,20,0.00,0.0500,3.20,-3.20,-1.0000
1275509,ad,FALSE,56,Tuesday,9,0.00,0.0500,2.80,-2.80,-1.0000
1155335,ad,FALSE,1,Thursday,23,0.00,0.0500,0.05,-0.05,-1.0000
1411771,ad,FALSE,1,Monday,13,0.00,0.0500,0.05,-0.05,-1.0000
1079857,ad,FALSE,1,Tuesday,19,0.00,0.0500,0.05,-0.05,-1.0000
1604055,ad,FALSE,6,Sunday,20,0.00,0.0500,0.30,-0.30,-1.0000
1505299,ad,FALSE,5,Tuesday,23,0.00,0.0500,0.25,-0.25,-1.0000
